,,feature,feature
2020/7/23,SZ002428,0.006388026,0.262198228
2020/7/23,SZ002727,-0.000358817,0.14813315
2020/7/23,SZ002750,5.46648E-05,0.032456633
2020/7/24,SH600096,0.00076515,0.132159279
2020/7/24,SZ000538,0.001411832,0.122111936
2020/7/24,SZ000560,-0.004934861,-0.185965074
2020/7/24,SZ000878,-0.000592276,0.027979228
2020/7/24,SZ002053,0.001362523,0.136637317
2020/7/24,SZ002059,0.001904774,0.165521106
2020/7/24,SZ002265,0.029401901,0.735480836
2020/7/24,SZ002428,0.008388051,0.300938829
2020/7/24,SZ002727,0.012065024,0.395237116
2020/7/24,SZ002750,-0.000335219,-0.055207528
2020/7/27,SH600096,0.001039656,0.115231667
2020/7/27,SZ000538,6.18941E-05,0.023350456
2020/7/27,SZ000560,0.001054587,0.102704877
2020/7/27,SZ000878,-0.001166547,-0.006449457
2020/7/27,SZ002053,0.000183598,0.073536248
2020/7/27,SZ002059,-0.000260345,0.022995916
2020/7/27,SZ002265,0.002413673,0.271364808
2020/7/27,SZ002428,0.005468182,0.242404025
2020/7/27,SZ002727,0.000430617,0.062067594
2020/7/27,SZ002750,-3.27688E-05,-0.069050141
2020/7/28,SH600096,-0.000807976,0.021695239
2020/7/28,SZ000538,-0.000303354,0.05380337
2020/7/28,SZ000560,0.037478484,0.676267903
2020/7/28,SZ000878,-0.000527978,0.037996498
2020/7/28,SZ002053,0.00231842,-0.735820371
2020/7/28,SZ002059,-0.000473622,-0.001026256
2020/7/28,SZ002265,0.002456786,0.204237304
2020/7/28,SZ002428,0.005409937,0.250306583
2020/7/28,SZ002727,0.000387893,-0.068707088
2020/7/28,SZ002750,5.68503E-05,-0.022622652
2020/7/29,SH600096,-0.002533331,0.052836879
2020/7/29,SZ000538,-0.002166628,-0.034625367
2020/7/29,SZ000560,0.004266584,0.209345172
2020/7/29,SZ000878,-0.000456046,0.013095845
2020/7/29,SZ002053,-0.00184553,-0.33675487
2020/7/29,SZ002059,5.52207E-05,0.022476424
2020/7/29,SZ002265,0.001437487,0.141488889
2020/7/29,SZ002428,0.003658351,0.205155651
2020/7/29,SZ002727,0.001274478,-0.119100355
2020/7/29,SZ002750,-4.61315E-05,-0.004180746
2020/7/30,SH600096,0.00316361,0.25116325
2020/7/30,SZ000538,0.00102146,-0.098041845
2020/7/30,SZ000560,0.002678448,0.229864489
2020/7/30,SZ000878,-0.000622353,0.009403451
2020/7/30,SZ002053,0.000532983,0.071541366
2020/7/30,SZ002059,7.22779E-05,0.057999878
2020/7/30,SZ002265,0.001895454,0.146822745
2020/7/30,SZ002428,0.00164742,0.143803331
2020/7/30,SZ002727,0.000419524,-0.071474899
2020/7/30,SZ002750,0.000472358,0.068296603
2020/7/31,SH600096,0.002766619,0.190231651
2020/7/31,SZ000538,0.000663731,-0.076592028
2020/7/31,SZ000560,5.57638E-05,0.069981414
2020/7/31,SZ000878,0.017300502,0.439540569
2020/7/31,SZ002053,0.015489479,0.46265341
2020/7/31,SZ002059,0.001842643,0.152018505
2020/7/31,SZ002265,-0.000921567,-0.032965395
2020/7/31,SZ002428,-0.000626649,0.003060701
2020/7/31,SZ002727,-0.00020517,-0.010181033
2020/7/31,SZ002750,-0.000380739,-0.02843804
2020/8/3,SH600096,0.07965702,0.93730331
2020/8/3,SZ000538,0.005598213,0.269814174
2020/8/3,SZ000560,0.018695563,0.459741864
2020/8/3,SZ000878,0.009672782,0.314393166
2020/8/3,SZ002053,0.023265336,0.563073762
2020/8/3,SZ002059,0.001822954,0.140801672
2020/8/3,SZ002265,0.027503348,0.542785814
2020/8/3,SZ002428,0.003291116,0.217004166
2020/8/3,SZ002727,0.00281853,0.205997912
2020/8/3,SZ002750,-0.001049695,-0.116567923
2020/8/4,SH600096,0.045689402,0.71371612
2020/8/4,SZ000538,0.000191,-0.083433635
2020/8/4,SZ000560,0.018528221,0.453593443
2020/8/4,SZ000878,0.016485618,0.442791752
2020/8/4,SZ002053,0.049713449,0.859077485
2020/8/4,SZ002059,-0.000334686,0.024999645
2020/8/4,SZ002265,0.0150848,0.404791395
2020/8/4,SZ002428,0.010465296,0.346334429
2020/8/4,SZ002727,-3.66464E-06,-0.009384724
2020/8/4,SZ002750,-0.004706343,-0.715499047
2020/8/5,SH600096,0.013828292,0.389956604
2020/8/5,SZ000538,-0.000267253,0.005805207
2020/8/5,SZ000560,0.013481527,0.385414678
2020/8/5,SZ000878,0.006385411,0.254150304
2020/8/5,SZ002053,0.003908551,0.22451765
2020/8/5,SZ002059,-0.00049971,-0.121166795
2020/8/5,SZ002265,0.005610183,0.24783123
2020/8/5,SZ002428,0.007943727,0.289373987
2020/8/5,SZ002727,0.000840215,0.126489255
2020/8/5,SZ002750,-0.00198336,-0.501826022
2020/8/6,SH600096,0.008419777,0.317130824
2020/8/6,SZ000538,0.00147149,0.12580117
2020/8/6,SZ000560,0.020347731,0.470333085
2020/8/6,SZ000878,0.006183334,0.267900866
2020/8/6,SZ002053,0.00500127,0.269493784
2020/8/6,SZ002059,-6.91482E-05,0.017794574
2020/8/6,SZ002265,0.002387333,0.169214035
2020/8/6,SZ002428,0.008114434,0.294375992
2020/8/6,SZ002727,0.001300677,0.178629656
2020/8/6,SZ002750,-0.002226396,-0.314412929
2020/8/7,SH600096,0.012720711,0.38801122
2020/8/7,SZ000538,0.001158764,0.14124502
2020/8/7,SZ000560,0.009013634,0.323073308
2020/8/7,SZ000878,0.00571517,0.247805999
2020/8/7,SZ002053,0.000155761,0.039683252
2020/8/7,SZ002059,0.000431524,0.062556215
2020/8/7,SZ002265,0.008907685,0.30633261
2020/8/7,SZ002428,0.001939998,0.158943591
2020/8/7,SZ002727,-0.004249514,0.088192032
2020/8/7,SZ002750,-0.000731543,-0.072811174
2020/8/10,SH600096,0.005255959,0.247482655
2020/8/10,SZ000538,9.08873E-06,-0.009251062
2020/8/10,SZ000560,0.006399983,0.259059281
2020/8/10,SZ000878,0.001257237,0.107117507
2020/8/10,SZ002053,-1.53749E-05,0.003301928
2020/8/10,SZ002059,0.00018127,0.048392832
2020/8/10,SZ002265,0.011176962,0.359237409
2020/8/10,SZ002428,0.000940168,0.109869952
2020/8/10,SZ002727,-0.000668576,0.03404293
2020/8/10,SZ002750,-0.000231941,-0.107631111
2020/8/11,SH600096,0.01103341,0.342793949
2020/8/11,SZ000538,0.000183003,-0.062215443
2020/8/11,SZ000560,0.002156865,0.146137379
2020/8/11,SZ000878,0.00129544,0.107493899
2020/8/11,SZ002053,-0.000642341,-0.014135478
2020/8/11,SZ002059,0.00045007,0.063143929
2020/8/11,SZ002265,0.014517458,0.401103474
2020/8/11,SZ002428,5.10378E-05,0.027776109
2020/8/11,SZ002727,0.000866442,0.108247347
2020/8/11,SZ002750,-0.000136987,-0.02943158
2020/8/12,SH600096,0.014511926,0.404927454
2020/8/12,SZ000538,0.000449898,0.067203666
2020/8/12,SZ000560,0.003816097,0.197238074
2020/8/12,SZ000878,-0.001019448,-0.091185098
2020/8/12,SZ002053,-0.000275172,-0.074223308
2020/8/12,SZ002059,0.000117673,0.032200534
2020/8/12,SZ002265,0.005615514,0.255025788
2020/8/12,SZ002428,0.000528421,0.089875161
2020/8/12,SZ002727,-0.00032357,0.025348439
2020/8/12,SZ002750,-6.44097E-05,-0.014346222
2020/8/13,SH600096,0.025727664,0.505185268
2020/8/13,SZ000538,5.10505E-06,-0.088167748
2020/8/13,SZ000560,0.001334683,0.108401635
2020/8/13,SZ000878,0.000949921,-0.259904021
2020/8/13,SZ002053,0.000259051,-0.07083152
2020/8/13,SZ002059,9.61188E-06,0.036991157
2020/8/13,SZ002265,0.000554472,0.072883794
2020/8/13,SZ002428,0.000948444,-0.15182823
2020/8/13,SZ002727,0.001228149,-0.118168297
2020/8/13,SZ002750,-0.000205378,-0.001228108
2020/8/14,SH600096,0.007261508,0.257158925
2020/8/14,SZ000538,-0.000643467,-0.359500468
2020/8/14,SZ000560,0.003486521,0.181505083
2020/8/14,SZ000878,-0.001392276,-0.256079709
2020/8/14,SZ002053,-0.000124873,-0.007108802
2020/8/14,SZ002059,-0.001559538,-0.142737125
2020/8/14,SZ002265,0.002376389,0.160163841
2020/8/14,SZ002428,0.000431822,-0.173977538
2020/8/14,SZ002727,-0.000296814,0.090634137
2020/8/14,SZ002750,-5.87096E-05,-0.083445109
2020/8/17,SH600096,0.010224943,0.304046323
2020/8/17,SZ000538,-0.003094476,-0.366163266
2020/8/17,SZ000560,0.001637225,0.121175215
2020/8/17,SZ000878,-0.000688305,-0.283923246
2020/8/17,SZ002053,-0.000511378,-0.037469326
2020/8/17,SZ002059,-0.000845073,-0.050434441
2020/8/17,SZ002265,0.002273619,0.142802072
2020/8/17,SZ002428,-0.000609877,-0.113880081
2020/8/17,SZ002727,-0.00054367,-0.197764259
2020/8/17,SZ002750,-0.0012484,-0.323976047
2020/8/18,SH600096,0.025681532,0.489532054
2020/8/18,SZ000538,0.002759996,-0.410154641
2020/8/18,SZ000560,-0.00274333,-0.027869848
2020/8/18,SZ000878,-0.001752786,-0.300826354
2020/8/18,SZ002053,0.001257971,0.105215843
2020/8/18,SZ002059,-0.001493404,-0.075859321
2020/8/18,SZ002265,-0.001230414,-0.030926658
2020/8/18,SZ002428,-7.99847E-06,-0.100753311
2020/8/18,SZ002727,-6.65762E-05,-0.096826348
2020/8/18,SZ002750,-0.001237517,-0.334014461
2020/8/19,SH600096,0.004698151,0.205649763
2020/8/19,SZ000538,0.000531697,-0.166002128
2020/8/19,SZ000560,1.36046E-05,0.04731998
2020/8/19,SZ000878,-0.003456044,-0.197544916
2020/8/19,SZ002053,0.001494068,0.121105973
2020/8/19,SZ002059,-0.007863525,-0.166143787
2020/8/19,SZ002265,-0.000693199,0.009215165
2020/8/19,SZ002428,-0.000559819,-0.111021091
2020/8/19,SZ002727,0.001700357,0.122366326
2020/8/19,SZ002750,-0.001180384,-0.229631049
2020/8/20,SH600096,-0.001002743,0.002487849
2020/8/20,SZ000538,0.000225545,-0.186343209
2020/8/20,SZ000560,-0.000398497,0.019273156
2020/8/20,SZ000878,-0.004053657,-0.329662274
2020/8/20,SZ002053,-0.001303078,-0.089577531
2020/8/20,SZ002059,-0.006579393,-0.037207444
2020/8/20,SZ002265,-0.001172438,-0.066053173
2020/8/20,SZ002428,-0.000525337,-0.142688825
2020/8/20,SZ002727,-0.000253244,-0.080413026
2020/8/20,SZ002750,0.005656947,-0.641459752
2020/8/21,SH600096,-0.000445705,-0.046397282
2020/8/21,SZ000538,-0.000733524,-0.151744421
2020/8/21,SZ000560,-8.56573E-05,0.010229547
2020/8/21,SZ000878,-0.001975416,-0.231578887
2020/8/21,SZ002053,-0.000605488,-0.060450504
2020/8/21,SZ002059,-0.002883033,-0.092023281
2020/8/21,SZ002265,5.57938E-05,0.04635313
2020/8/21,SZ002428,-0.000706473,-0.179177295
2020/8/21,SZ002727,-0.000323673,-0.035469899
2020/8/21,SZ002750,0.000604234,-0.459150968
2020/8/24,SH600096,-0.000804312,-0.040780431
2020/8/24,SZ000538,2.89215E-05,-0.338466891
2020/8/24,SZ000560,-5.55579E-06,-0.007586962
2020/8/24,SZ000878,-0.001038804,-0.504392454
2020/8/24,SZ002053,-0.000886227,-0.027285025
2020/8/24,SZ002059,-0.001623895,-0.086906513
2020/8/24,SZ002265,-0.000710427,-0.083185857
2020/8/24,SZ002428,0.000269496,-0.099803095
2020/8/24,SZ002727,-0.001732524,-0.052069178
2020/8/24,SZ002750,0.000596247,-0.491645444
2020/8/25,SH600096,-0.000356139,0.009659628
2020/8/25,SZ000538,0.002579971,-0.466504087
2020/8/25,SZ000560,0.003406632,0.184729135
2020/8/25,SZ000878,-0.00337545,-0.332782254
2020/8/25,SZ002053,-0.001714327,-0.172676187
2020/8/25,SZ002059,-0.000280848,-0.061914363
2020/8/25,SZ002265,0.001235858,0.107373639
2020/8/25,SZ002428,-0.000318795,-0.380256691
2020/8/25,SZ002727,-0.000460933,-0.048598496
2020/8/25,SZ002750,-0.000819182,-0.544695097
2020/8/26,SH600096,-0.000487604,-0.039611666
2020/8/26,SZ000538,8.6738E-05,-0.189584994
2020/8/26,SZ000560,-0.001155237,-0.006393655
2020/8/26,SZ000878,0.000947685,-0.308808571
2020/8/26,SZ002053,0.000454882,-0.12918266
2020/8/26,SZ002059,-0.000237439,-0.011783205
2020/8/26,SZ002265,-8.31685E-05,-0.004156248
2020/8/26,SZ002428,9.18946E-05,0.030440314
2020/8/26,SZ002727,0.001346326,-0.174705491
2020/8/26,SZ002750,-0.000187532,-0.248724694
2020/8/27,SH600096,-0.000127228,-0.179216849
2020/8/27,SZ000538,-0.000709815,-0.179894275
2020/8/27,SZ000560,-0.000556641,-0.074129054
2020/8/27,SZ000878,0.000990937,-0.256940368
2020/8/27,SZ002053,-0.000588685,-0.087893104
2020/8/27,SZ002059,-0.000964662,-0.286098846
2020/8/27,SZ002265,0.000103835,-0.039551709
2020/8/27,SZ002428,0.000967363,-0.469171802
2020/8/27,SZ002727,0.000737279,-0.202343783
2020/8/27,SZ002750,0.002066945,-0.440154602
2020/8/28,SH600096,-5.04014E-05,-0.076697868
2020/8/28,SZ000538,0.007154273,0.37442693
2020/8/28,SZ000560,-0.000116508,-0.14283697
2020/8/28,SZ000878,0.000885679,-0.157347964
2020/8/28,SZ002053,0.001366707,0.122911572
2020/8/28,SZ002059,-0.003693407,-0.294525576
2020/8/28,SZ002265,0.000392082,0.061567712
2020/8/28,SZ002428,0.00266711,-0.347801947
2020/8/28,SZ002727,0.001235527,0.104560625
2020/8/28,SZ002750,0.006477086,-0.257505156
2020/8/31,SH600096,2.25347E-05,-0.158528308
2020/8/31,SZ000538,0.025444746,0.598723446
2020/8/31,SZ000560,-0.000629062,-0.083280786
2020/8/31,SZ000878,-0.001305737,-0.047115575
2020/8/31,SZ002053,0.000424943,0.061153873
2020/8/31,SZ002059,-0.003374426,-0.533028585
2020/8/31,SZ002265,0.00117272,-0.159112946
2020/8/31,SZ002428,0.000281511,-0.245611768
2020/8/31,SZ002727,0.00287915,0.161873302
2020/8/31,SZ002750,0.002496439,-0.242168776
2020/9/1,SH600096,-0.000756678,-0.061593021
2020/9/1,SZ000538,0.006627153,0.304489199
2020/9/1,SZ000560,-0.001371775,-0.012186502
2020/9/1,SZ000878,-0.000776622,-0.041315086
2020/9/1,SZ002053,-7.76162E-05,-0.001765367
2020/9/1,SZ002059,0.001466124,-0.347532249
2020/9/1,SZ002265,4.34992E-05,-0.084879285
2020/9/1,SZ002428,0.000600121,-0.352373508
2020/9/1,SZ002727,0.000799924,0.087200287
2020/9/1,SZ002750,0.000521818,-0.167033505
2020/9/2,SH600096,0.000217182,-0.153044066
2020/9/2,SZ000538,0.026131767,0.571186417
2020/9/2,SZ000560,-0.000745622,-0.085466379
2020/9/2,SZ000878,0.002977841,-0.164625425
2020/9/2,SZ002053,0.002329299,0.161879229
2020/9/2,SZ002059,-0.000362719,0.017359907
2020/9/2,SZ002265,-0.000301852,-0.19708717
2020/9/2,SZ002428,0.000211282,-0.153246656
2020/9/2,SZ002727,0.000717261,0.082358277
2020/9/2,SZ002750,0.001179844,-0.151888375
2020/9/3,SH600096,-0.000254478,-0.088357698
2020/9/3,SZ000538,0.028902288,0.600568759
2020/9/3,SZ000560,-0.000357118,-0.082183819
2020/9/3,SZ000878,0.002270366,-0.155631686
2020/9/3,SZ002053,-1.60364E-05,0.00641995
2020/9/3,SZ002059,0.006637993,0.272566736
2020/9/3,SZ002265,-0.002526958,-0.077907936
2020/9/3,SZ002428,8.10783E-05,-0.320121914
2020/9/3,SZ002727,0.000854306,0.08695539
2020/9/3,SZ002750,-0.000142071,-0.029233238
2020/9/4,SH600096,0.000860708,-0.119582427
2020/9/4,SZ000538,0.006464154,0.263454122
2020/9/4,SZ000560,0.001969415,-0.131924597
2020/9/4,SZ000878,0.001223285,-0.118867466
2020/9/4,SZ002053,0.000649327,0.075618211
2020/9/4,SZ002059,0.005553224,0.23381092
2020/9/4,SZ002265,-0.0008267,-0.331240139
2020/9/4,SZ002428,-0.002190044,-0.262154538
2020/9/4,SZ002727,-0.002017776,-0.105441181
2020/9/4,SZ002750,0.006415918,-0.305856348
2020/9/7,SH600096,9.94508E-05,-0.055803563
2020/9/7,SZ000538,0.004809835,0.245870104
2020/9/7,SZ000560,0.001811698,-0.152452016
2020/9/7,SZ000878,0.003814459,0.2430206
2020/9/7,SZ002053,0.018742754,0.461007448
2020/9/7,SZ002059,0.012654286,0.410065514
2020/9/7,SZ002265,-0.001080875,-0.083424773
2020/9/7,SZ002428,-0.001921714,-0.185666047
2020/9/7,SZ002727,0.000355432,0.058858908
2020/9/7,SZ002750,-0.000764845,0.041068822
2020/9/8,SH600096,-2.55698E-05,-0.010833009
2020/9/8,SZ000538,0.002058083,0.145224806
2020/9/8,SZ000560,-2.32746E-05,-0.384501576
2020/9/8,SZ000878,2.2032E-05,0.02768046
2020/9/8,SZ002053,-0.006264171,0.147943036
2020/9/8,SZ002059,0.004469344,0.237722531
2020/9/8,SZ002265,-0.000234378,-0.105984877
2020/9/8,SZ002428,-0.000796083,-0.290561956
2020/9/8,SZ002727,-2.68146E-05,0.045650043
2020/9/8,SZ002750,-3.54825E-05,0.017208408
2020/9/9,SH600096,-9.00653E-05,-0.006874846
2020/9/9,SZ000538,0.000782823,0.087045602
2020/9/9,SZ000560,0.000496043,-0.17202838
2020/9/9,SZ000878,0.000286026,0.071937361
2020/9/9,SZ002053,-0.001071443,0.030061439
2020/9/9,SZ002059,0.00287015,0.195987328
2020/9/9,SZ002265,-0.000260066,-0.029285769
2020/9/9,SZ002428,-0.001356725,-0.182241237
2020/9/9,SZ002727,0.000117479,-0.036065827
2020/9/9,SZ002750,-2.94295E-05,0.012795344
2020/9/10,SH600096,-0.000432074,-0.048889992
2020/9/10,SZ000538,-1.86933E-05,-0.01227804
2020/9/10,SZ000560,-0.000170092,-0.194354144
2020/9/10,SZ000878,0.001077916,-0.108105363
2020/9/10,SZ002053,0.000304645,0.053319804
2020/9/10,SZ002059,0.001002457,0.099760806
2020/9/10,SZ002265,-0.000236518,-0.029973478
2020/9/10,SZ002428,0.000166526,-0.208847792
2020/9/10,SZ002727,8.19065E-05,0.039663965
2020/9/10,SZ002750,-0.000491456,-0.080249726
2020/9/11,SH600096,-8.78213E-05,-0.060001082
2020/9/11,SZ000538,0.002070082,0.172804185
2020/9/11,SZ000560,0.000245671,-0.104122118
2020/9/11,SZ000878,-0.000314944,-0.36218244
2020/9/11,SZ002053,-0.001407679,-0.056326983
2020/9/11,SZ002059,-0.00067416,-0.075433831
2020/9/11,SZ002265,0.000153501,-0.036913965
2020/9/11,SZ002428,0.000936818,-0.160538061
2020/9/11,SZ002727,-3.4875E-06,-0.014037051
2020/9/11,SZ002750,0.004735882,-0.27653495
2020/9/14,SH600096,-0.002030387,-0.519725538
2020/9/14,SZ000538,-0.001236239,-0.073463287
2020/9/14,SZ000560,0.000524492,-0.545282795
2020/9/14,SZ000878,0.002216421,-0.33878664
2020/9/14,SZ002053,-0.000339475,-0.215047135
2020/9/14,SZ002059,1.44814E-05,0.0335115
2020/9/14,SZ002265,-0.001116586,-0.336301939
2020/9/14,SZ002428,0.001426144,-0.442854222
2020/9/14,SZ002727,-0.000524287,-0.157287774
2020/9/14,SZ002750,0.009474707,-0.329293518
2020/9/15,SH600096,0.000356758,-0.476773129
2020/9/15,SZ000538,0.000278124,-0.049741926
2020/9/15,SZ000560,0.000650999,-0.532293158
2020/9/15,SZ000878,0.00256559,-0.506421264
2020/9/15,SZ002053,-0.001678091,-0.404892397
2020/9/15,SZ002059,0.000119934,0.051653794
2020/9/15,SZ002265,0.000400686,-0.309161982
2020/9/15,SZ002428,-0.002366905,-0.555049697
2020/9/15,SZ002727,7.97698E-05,-0.033742815
2020/9/15,SZ002750,0.035672255,-0.569869798
2020/9/16,SH600096,0.000723543,-0.321036143
2020/9/16,SZ000538,0.000190581,-0.06070923
2020/9/16,SZ000560,0.0010929,-0.489526419
2020/9/16,SZ000878,0.005217543,-0.419983252
2020/9/16,SZ002053,0.000770069,-0.19319908
2020/9/16,SZ002059,-0.000785764,0.083365441
2020/9/16,SZ002265,-5.82432E-05,-0.196471441
2020/9/16,SZ002428,0.003662806,-0.585109811
2020/9/16,SZ002727,-2.38015E-05,-0.149884781
2020/9/16,SZ002750,0.019401798,-0.416374789
2020/9/17,SH600096,-0.000595908,-0.242287655
2020/9/17,SZ000538,-3.58726E-05,0.019235987
2020/9/17,SZ000560,-0.005857299,-0.369151306
2020/9/17,SZ000878,-0.0008349,-0.251618534
2020/9/17,SZ002053,-0.00068981,-0.147353527
2020/9/17,SZ002059,0.000122365,-0.038608873
2020/9/17,SZ002265,-0.000159475,-0.138824804
2020/9/17,SZ002428,0.000491617,-0.525223831
2020/9/17,SZ002727,-0.001213628,-0.105788247
2020/9/17,SZ002750,0.006612641,-0.24551583
2020/9/18,SH600096,-0.000693677,-0.32575819
2020/9/18,SZ000538,-0.000375889,-0.024558064
2020/9/18,SZ000560,-0.00346547,-0.286495004
2020/9/18,SZ000878,0.003315953,0.171657337
2020/9/18,SZ002053,0.000316086,-0.074342404
2020/9/18,SZ002059,3.60474E-05,0.018890313
2020/9/18,SZ002265,0.001265683,-0.333965662
2020/9/18,SZ002428,-0.001390531,-0.23404118
2020/9/18,SZ002727,-0.001115615,-0.065699225
2020/9/18,SZ002750,0.006223352,-0.267617932
2020/9/21,SH600096,-0.000508239,-0.22017961
2020/9/21,SZ000538,0.000652782,-0.090121061
2020/9/21,SZ000560,-0.001613288,-0.260217064
2020/9/21,SZ000878,0.010308608,0.354987348
2020/9/21,SZ002053,0.000513723,-0.079539222
2020/9/21,SZ002059,8.79007E-05,0.027852869
2020/9/21,SZ002265,-0.001144769,-0.311081207
2020/9/21,SZ002428,-0.000581824,-0.18477716
2020/9/21,SZ002727,-0.00017578,-0.042897018
2020/9/21,SZ002750,0.003871011,-0.196083348
2020/9/22,SH600096,-0.001844823,-0.260372424
2020/9/22,SZ000538,0.000417167,-0.061732282
2020/9/22,SZ000560,-7.16296E-05,0.030265491
2020/9/22,SZ000878,7.23905E-05,0.027940208
2020/9/22,SZ002053,0.000391945,-0.060637269
2020/9/22,SZ002059,5.00249E-05,-0.052206292
2020/9/22,SZ002265,-0.000589983,-0.371065918
2020/9/22,SZ002428,0.000367824,-0.123316065
2020/9/22,SZ002727,2.06612E-05,-0.130945472
2020/9/22,SZ002750,0.003404612,-0.215621403
2020/9/23,SH600096,-0.001062548,-0.41176219
2020/9/23,SZ000538,0.001642887,-0.16384499
2020/9/23,SZ000560,-0.000965633,-0.210106268
2020/9/23,SZ000878,0.003028585,-0.170399938
2020/9/23,SZ002053,0.001978735,-0.13896102
2020/9/23,SZ002059,8.44958E-05,-0.043341945
2020/9/23,SZ002265,0.000891943,-0.310468907
2020/9/23,SZ002428,0.00385056,-0.42365769
2020/9/23,SZ002727,0.000672269,-0.132342002
2020/9/23,SZ002750,0.002834344,-0.205876311
2020/9/24,SH600096,0.00245502,-0.604200322
2020/9/24,SZ000538,-0.000241072,0.042379401
2020/9/24,SZ000560,0.001944014,-0.233665244
2020/9/24,SZ000878,-0.002506934,0.118795172
2020/9/24,SZ002053,2.60891E-05,-0.020071669
2020/9/24,SZ002059,0.00046769,-0.080799149
2020/9/24,SZ002265,0.000422959,-0.122746097
2020/9/24,SZ002428,0.003333047,-0.174438685
2020/9/24,SZ002727,-0.000335679,0.00711215
2020/9/24,SZ002750,0.004746337,-0.271866441
2020/9/25,SH600096,0.009729088,-0.539581136
2020/9/25,SZ000538,0.002067458,-0.148491253
2020/9/25,SZ000560,0.002320715,-0.343183789
2020/9/25,SZ000878,0.000528703,-0.094978956
2020/9/25,SZ002053,0.001990242,-0.15155443
2020/9/25,SZ002059,0.000297577,-0.065203578
2020/9/25,SZ002265,0.00057119,-0.234636844
2020/9/25,SZ002428,0.005748793,-0.231099384
2020/9/25,SZ002727,0.000644656,-0.236903174
2020/9/25,SZ002750,0.00144992,-0.116097874
2020/9/28,SH600096,0.015833651,-0.690756912
2020/9/28,SZ000538,6.07781E-05,-0.098016576
2020/9/28,SZ000560,0.003713225,-0.301243876
2020/9/28,SZ000878,0.003792823,-0.184189464
2020/9/28,SZ002053,0.005096096,-0.236773105
2020/9/28,SZ002059,0.000668532,-0.07736859
2020/9/28,SZ002265,0.004349712,-0.333411635
2020/9/28,SZ002428,0.009087975,-0.32269056
2020/9/28,SZ002727,0.008675478,-0.285244576
2020/9/28,SZ002750,0.003106167,-0.1857115
2020/9/29,SH600096,0.026552161,-1.114921503
2020/9/29,SZ000538,0.00122829,-0.131710511
2020/9/29,SZ000560,0.013121915,-0.403214175
2020/9/29,SZ000878,0.003397777,-0.17720935
2020/9/29,SZ002053,0.007473809,-0.327139477
2020/9/29,SZ002059,0.001055729,-0.096609121
2020/9/29,SZ002265,0.006075942,-0.271015046
2020/9/29,SZ002428,0.005535112,-0.249906691
2020/9/29,SZ002727,0.003601664,-0.19155853
2020/9/29,SZ002750,0.009585142,-0.290854607
2020/9/30,SH600096,0.0301211,-0.921488237
2020/9/30,SZ000538,-0.00045078,0.032236884
2020/9/30,SZ000560,0.003988159,-0.25510279
2020/9/30,SZ000878,0.004622835,-0.202108121
2020/9/30,SZ002053,0.010347172,-0.377619337
2020/9/30,SZ002059,0.011427964,-0.327543251
2020/9/30,SZ002265,0.004827403,-0.255619858
2020/9/30,SZ002428,0.005406701,-0.236879367
2020/9/30,SZ002727,0.013900569,-0.535288106
2020/9/30,SZ002750,0.007547215,-0.259347036
2020/10/9,SH600096,0.013183449,-0.502457637
2020/10/9,SZ000538,-0.000610216,0.044020133
2020/10/9,SZ000560,0.003613346,-0.228371083
2020/10/9,SZ000878,0.001242638,-0.134219399
2020/10/9,SZ002053,0.003717771,-0.190234557
